Time            T               dT              flags          
1.6797234E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6797364E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6797407E+11  2.5644350E+02  1.5300000E-01  0.0000000E+00 
1.6797451E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6797494E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6797538E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6797581E+11  2.5647300E+02  1.5400000E-01  0.0000000E+00 
1.6797625E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6797668E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6797712E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6797755E+11  2.5651100E+02  1.5200000E-01  0.0000000E+00 
1.6797799E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6797842E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
1.6797886E+11  2.5648150E+02  1.5300000E-01  0.0000000E+00 
1.6797973E+11  2.5647300E+02  1.5200000E-01  0.0000000E+00 
