Time T dT flags
1.4168198010E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4168241479E+11 2.5342200E+02 3.5700000E-01 0.0000000E+00
1.4168284948E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4168328418E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4168371887E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4168415356E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4168458825E+11 2.5342200E+02 3.5700000E-01 0.0000000E+00
1.4168502295E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4168545764E+11 2.5335400E+02 3.5600000E-01 0.0000000E+00
1.4168589233E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4168632702E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4168676171E+11 2.5345200E+02 3.5700000E-01 0.0000000E+00
1.4168719641E+11 2.5335400E+02 3.5600000E-01 0.0000000E+00
1.4168763110E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4168806579E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4168850048E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4168893517E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4168936986E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4168980455E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4169023924E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4169067394E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4169110863E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4169154332E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4169197801E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4169241270E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4169284739E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4169328209E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4169371678E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4169415147E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4169458616E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4169502085E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4169545554E+11 2.5334600E+02 3.5500000E-01 0.0000000E+00
1.4169589023E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4169632494E+11 2.5342200E+02 3.5600000E-01 0.0000000E+00
1.4169675963E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4169719432E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4169762901E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4169806371E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4169849840E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4169893309E+11 2.5341400E+02 3.5700000E-01 0.0000000E+00
1.4169936778E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4169980247E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4170023716E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4170067185E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4170110655E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4170154124E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4170197593E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4170241062E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4170284531E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4170328000E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4170371470E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4170414939E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4170458408E+11 2.5334600E+02 3.5500000E-01 0.0000000E+00
1.4170501877E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4170545346E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4170588816E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4170632285E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4170675754E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4170719223E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4170762692E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4170806161E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4170849631E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4170893100E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4170936569E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4170980038E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4171023507E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4171066977E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4171110446E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
